"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
-1,-1,0,2,0.4,0,-1.938,3.848,-0.938,2.848,0.881,8.111
-1,-1,0,2,0.4,1,-0.647,4.04,0.353,3.04,0.124,9.239
-1,-1,0,2,0.6,0,-2.018,3.91,-1.018,2.91,1.036,8.47
-1,-1,0,2,0.6,1,-0.563,4.126,0.437,3.126,0.191,9.771
-1,-1,0,2,0.8,0,-2.082,3.969,-1.082,2.969,1.171,8.814
-1,-1,0,2,0.8,1,-0.562,4.194,0.438,3.194,0.191,10.199
-1,-1,0,2,1,0,-2.17,3.987,-1.17,2.987,1.368,8.925
-1,-1,0,2,1,1,-0.519,4.281,0.481,3.281,0.232,10.767
-1,-1,0.4,1,0,0,-0.998,0.844,0.002,-0.156,0,0.024
-1,-1,0.4,1,0,1,-0.222,0.905,0.778,-0.095,0.606,0.009
-1,-1,0.4,1,0.2,0,-1.141,0.823,-0.141,-0.177,0.02,0.031
-1,-1,0.4,1,0.2,1,-0.237,1.01,0.763,0.01,0.582,0
-1,-1,0.4,1,0.4,0,-1.288,0.786,-0.288,-0.214,0.083,0.046
-1,-1,0.4,1,0.4,1,-0.224,1.123,0.776,0.123,0.602,0.015
-1,-1,0.4,1,0.6,0,-1.425,0.742,-0.425,-0.258,0.181,0.067
-1,-1,0.4,1,0.6,1,-0.172,1.247,0.828,0.247,0.685,0.061
-1,-1,0.4,1,0.8,0,-1.583,0.69,-0.583,-0.31,0.34,0.096
-1,-1,0.4,1,0.8,1,-0.195,1.387,0.805,0.387,0.649,0.15
-1,-1,0.4,1,1,0,-1.671,0.642,-0.671,-0.358,0.451,0.128
-1,-1,0.4,1,1,1,-0.134,1.496,0.866,0.496,0.749,0.246
-1,-1,0.4,1.2,0,0,-1.184,1.102,-0.184,0.102,0.034,0.01
-1,-1,0.4,1.2,0,1,-0.195,1.152,0.805,0.152,0.648,0.023
-1,-1,0.4,1.2,0.2,0,-1.372,1.089,-0.372,0.089,0.138,0.008
-1,-1,0.4,1.2,0.2,1,-0.228,1.26,0.772,0.26,0.596,0.068
-1,-1,0.4,1.2,0.4,0,-1.537,1.063,-0.537,0.063,0.289,0.004
-1,-1,0.4,1.2,0.4,1,-0.235,1.371,0.765,0.371,0.585,0.137
-1,-1,0.4,1.2,0.6,0,-1.681,1.028,-0.681,0.028,0.464,0.001
-1,-1,0.4,1.2,0.6,1,-0.101,1.479,0.899,0.479,0.808,0.23
-1,-1,0.4,1.2,0.8,0,-1.872,0.97,-0.872,-0.03,0.761,0.001
-1,-1,0.4,1.2,0.8,1,0,1.6,1,0.6,1,0.359
-1,-1,0.4,1.2,1,0,-1.99,0.919,-0.99,-0.081,0.98,0.007
-1,-1,0.4,1.2,1,1,0.377,1.637,1.377,0.637,1.896,0.405
-1,-1,0.4,1.4,0,0,-1.425,1.335,-0.425,0.335,0.18,0.112
-1,-1,0.4,1.4,0,1,-0.078,1.348,0.922,0.348,0.85,0.121
-1,-1,0.4,1.4,0.2,0,-1.612,1.325,-0.612,0.325,0.375,0.106
-1,-1,0.4,1.4,0.2,1,-0.063,1.454,0.937,0.454,0.878,0.206
-1,-1,0.4,1.4,0.4,0,-1.84,1.296,-0.84,0.296,0.706,0.088
-1,-1,0.4,1.4,0.4,1,0.109,1.53,1.109,0.53,1.229,0.281
-1,-1,0.4,1.4,0.6,0,-1.974,1.258,-0.974,0.258,0.948,0.067
-1,-1,0.4,1.4,0.6,1,0.171,1.64,1.171,0.64,1.372,0.409
-1,-1,0.4,1.4,0.8,0,-2.184,1.211,-1.184,0.211,1.403,0.044
-1,-1,0.4,1.4,0.8,1,0.32,1.725,1.32,0.725,1.743,0.525
-1,-1,0.4,1.4,1,0,-2.311,1.152,-1.311,0.152,1.719,0.023
-1,-1,0.4,1.4,1,1,-0.808,1.926,0.192,0.926,0.037,0.858
-1,-1,0.4,1.6,0,0,-1.604,1.521,-0.604,0.521,0.364,0.271
-1,-1,0.4,1.6,0,1,0.163,1.485,1.163,0.485,1.352,0.235
-1,-1,0.4,1.6,0.2,0,-1.838,1.512,-0.838,0.512,0.702,0.262
-1,-1,0.4,1.6,0.2,1,0.093,1.59,1.093,0.59,1.195,0.348
-1,-1,0.4,1.6,0.4,0,-2.008,1.477,-1.008,0.477,1.016,0.228
-1,-1,0.4,1.6,0.4,1,-0.106,1.733,0.894,0.733,0.8,0.537
-1,-1,0.4,1.6,0.6,0,-2.351,1.436,-1.351,0.436,1.826,0.19
-1,-1,0.4,1.6,0.6,1,0.236,1.788,1.236,0.788,1.528,0.621
-1,-1,0.4,1.6,0.8,0,-2.529,1.385,-1.529,0.385,2.338,0.148
-1,-1,0.4,1.6,0.8,1,1.056,1.606,2.056,0.606,4.228,0.367
-1,-1,0.4,1.6,1,0,-2.693,1.344,-1.693,0.344,2.866,0.118
-1,-1,0.4,1.6,1,1,1.38,1.546,2.38,0.546,5.665,0.298
-1,-1,0.4,1.8,0,0,-1.745,1.666,-0.745,0.666,0.555,0.443
-1,-1,0.4,1.8,0,1,0.12,1.622,1.12,0.622,1.255,0.386
-1,-1,0.4,1.8,0.2,0,-2.029,1.657,-1.029,0.657,1.06,0.432
-1,-1,0.4,1.8,0.2,1,0.006,1.737,1.006,0.737,1.012,0.544
-1,-1,0.4,1.8,0.4,0,-2.329,1.615,-1.329,0.615,1.766,0.378
-1,-1,0.4,1.8,0.4,1,0.393,1.753,1.393,0.753,1.941,0.567
-1,-1,0.4,1.8,0.6,0,-2.65,1.57,-1.65,0.57,2.722,0.325
-1,-1,0.4,1.8,0.6,1,-0.183,1.996,0.817,0.996,0.668,0.992
-1,-1,0.4,1.8,0.8,0,-2.847,1.518,-1.847,0.518,3.411,0.268
-1,-1,0.4,1.8,0.8,1,1.437,1.598,2.437,0.598,5.938,0.357
-1,-1,0.4,1.8,1,0,-3.046,1.48,-2.046,0.48,4.187,0.23
-1,-1,0.4,1.8,1,1,-1.824,1.993,-0.824,0.993,0.679,0.985
-1,-1,0.4,2,0,0,-1.775,1.761,-0.775,0.761,0.601,0.58
-1,-1,0.4,2,0,1,0.579,1.663,1.579,0.663,2.493,0.44
-1,-1,0.4,2,0.2,0,-2.187,1.755,-1.187,0.755,1.41,0.57
-1,-1,0.4,2,0.2,1,0.293,1.791,1.293,0.791,1.672,0.625
-1,-1,0.4,2,0.4,0,-2.668,1.707,-1.668,0.707,2.784,0.5
-1,-1,0.4,2,0.4,1,0.159,1.911,1.159,0.911,1.344,0.831
-1,-1,0.4,2,0.6,0,-3.004,1.664,-2.004,0.664,4.015,0.441
-1,-1,0.4,2,0.6,1,-1.074,2.116,-0.074,1.116,0.006,1.246
-1,-1,0.4,2,0.8,0,-3.282,1.615,-2.282,0.615,5.206,0.378
-1,-1,0.4,2,0.8,1,-1.852,2.042,-0.852,1.042,0.725,1.086
-1,-1,0.4,2,1,0,-3.275,1.577,-2.275,0.577,5.178,0.332
-1,-1,0.4,2,1,1,2.036,1.57,3.036,0.57,9.218,0.325
-1,-1,0.8,1,0,0,-1,0.673,0,-0.327,0,0.107
-1,-1,0.8,1,0,1,-0.06,0.675,0.94,-0.325,0.883,0.106
-1,-1,0.8,1,0.2,0,-1.173,0.64,-0.173,-0.36,0.03,0.13
-1,-1,0.8,1,0.2,1,0.043,0.773,1.043,-0.227,1.088,0.052
-1,-1,0.8,1,0.4,0,-1.313,0.59,-0.313,-0.41,0.098,0.168
-1,-1,0.8,1,0.4,1,-0.506,0.953,0.494,-0.047,0.244,0.002
-1,-1,0.8,1,0.6,0,-1.457,0.549,-0.457,-0.451,0.209,0.203
-1,-1,0.8,1,0.6,1,-0.884,0.949,0.116,-0.051,0.014,0.003
-1,-1,0.8,1,0.8,0,-1.595,0.51,-0.595,-0.49,0.353,0.24
-1,-1,0.8,1,0.8,1,-1.327,0.79,-0.327,-0.21,0.107,0.044
-1,-1,0.8,1,1,0,-1.68,0.485,-0.68,-0.515,0.462,0.265
-1,-1,0.8,1,1,1,-1.515,0.69,-0.515,-0.31,0.265,0.096
-1,-1,0.8,1.2,0,0,-1.2,0.797,-0.2,-0.203,0.04,0.041
-1,-1,0.8,1.2,0,1,0.154,0.738,1.154,-0.262,1.331,0.068
-1,-1,0.8,1.2,0.2,0,-1.331,0.763,-0.331,-0.237,0.109,0.056
-1,-1,0.8,1.2,0.2,1,-0.303,0.941,0.697,-0.059,0.486,0.004
-1,-1,0.8,1.2,0.4,0,-1.623,0.724,-0.623,-0.276,0.388,0.076
-1,-1,0.8,1.2,0.4,1,-0.456,1.068,0.544,0.068,0.296,0.005
-1,-1,0.8,1.2,0.6,0,-1.723,0.678,-0.723,-0.322,0.522,0.104
-1,-1,0.8,1.2,0.6,1,-0.458,1.193,0.542,0.193,0.294,0.037
-1,-1,0.8,1.2,0.8,0,-1.888,0.644,-0.888,-0.356,0.788,0.127
-1,-1,0.8,1.2,0.8,1,-1.775,0.766,-0.775,-0.234,0.601,0.055
-1,-1,0.8,1.2,1,0,-1.965,0.627,-0.965,-0.373,0.931,0.139
-1,-1,0.8,1.2,1,1,-1.924,0.704,-0.924,-0.296,0.853,0.088
-1,-1,0.8,1.4,0,0,-1.225,0.88,-0.225,-0.12,0.051,0.014
-1,-1,0.8,1.4,0,1,0.23,0.802,1.23,-0.198,1.514,0.039
-1,-1,0.8,1.4,0.2,0,-1.573,0.844,-0.573,-0.156,0.328,0.024
-1,-1,0.8,1.4,0.2,1,0.068,0.923,1.068,-0.077,1.141,0.006
-1,-1,0.8,1.4,0.4,0,-1.913,0.807,-0.913,-0.193,0.834,0.037
-1,-1,0.8,1.4,0.4,1,-1.533,0.965,-0.533,-0.035,0.284,0.001
-1,-1,0.8,1.4,0.6,0,-2.016,0.775,-1.016,-0.225,1.033,0.051
-1,-1,0.8,1.4,0.6,1,-1.852,0.869,-0.852,-0.131,0.726,0.017
-1,-1,0.8,1.4,0.8,0,-2.156,0.748,-1.156,-0.252,1.337,0.063
-1,-1,0.8,1.4,0.8,1,-2.119,0.797,-1.119,-0.203,1.253,0.041
-1,-1,0.8,1.4,1,0,-2.206,0.726,-1.206,-0.274,1.454,0.075
-1,-1,0.8,1.4,1,1,-2.212,0.767,-1.212,-0.233,1.469,0.054
-1,-1,0.8,1.6,0,0,-1.5,0.928,-0.5,-0.072,0.25,0.005
-1,-1,0.8,1.6,0,1,0.485,0.829,1.485,-0.171,2.205,0.029
-1,-1,0.8,1.6,0.2,0,-1.599,0.893,-0.599,-0.107,0.359,0.011
-1,-1,0.8,1.6,0.2,1,-0.14,1.018,0.86,0.018,0.739,0
-1,-1,0.8,1.6,0.4,0,-1.948,0.855,-0.948,-0.145,0.899,0.021
-1,-1,0.8,1.6,0.4,1,1.062,0.78,2.062,-0.22,4.253,0.048
-1,-1,0.8,1.6,0.6,0,-2.171,0.829,-1.171,-0.171,1.37,0.029
-1,-1,0.8,1.6,0.6,1,1.408,0.725,2.408,-0.275,5.798,0.076
-1,-1,0.8,1.6,0.8,0,-2.414,0.82,-1.414,-0.18,2,0.033
-1,-1,0.8,1.6,0.8,1,-2.425,0.845,-1.425,-0.155,2.032,0.024
-1,-1,0.8,1.6,1,0,-2.509,0.811,-1.509,-0.189,2.277,0.036
-1,-1,0.8,1.6,1,1,-2.493,0.822,-1.493,-0.178,2.228,0.032
-1,-1,0.8,1.8,0,0,-1.695,0.958,-0.695,-0.042,0.483,0.002
-1,-1,0.8,1.8,0,1,-0.049,0.928,0.951,-0.072,0.904,0.005
-1,-1,0.8,1.8,0.2,0,-1.717,0.925,-0.717,-0.075,0.514,0.006
-1,-1,0.8,1.8,0.2,1,-2.144,0.993,-1.144,-0.007,1.309,0
-1,-1,0.8,1.8,0.4,0,0.675,1.071,1.675,0.071,2.807,0.005
-1,-1,0.8,1.8,0.4,1,-2.217,0.946,-1.217,-0.054,1.481,0.003
-1,-1,0.8,1.8,0.6,0,-2.666,0.895,-1.666,-0.105,2.774,0.011
-1,-1,0.8,1.8,0.6,1,-2.262,0.906,-1.262,-0.094,1.593,0.009
-1,-1,0.8,1.8,0.8,0,-2.571,0.864,-1.571,-0.136,2.469,0.018
-1,-1,0.8,1.8,0.8,1,-2.69,0.885,-1.69,-0.115,2.855,0.013
-1,-1,0.8,1.8,1,0,-2.697,0.855,-1.697,-0.145,2.88,0.021
-1,-1,0.8,1.8,1,1,-2.616,0.862,-1.616,-0.138,2.611,0.019
-1,-1,0.8,2,0,0,-1.453,0.983,-0.453,-0.017,0.205,0
-1,-1,0.8,2,0,1,0.641,0.887,1.641,-0.113,2.692,0.013
-1,-1,0.8,2,0.2,0,-1.716,0.948,-0.716,-0.052,0.513,0.003
-1,-1,0.8,2,0.2,1,1.001,0.875,2.001,-0.125,4.002,0.016
-1,-1,0.8,2,0.4,0,-2.387,0.928,-1.387,-0.072,1.923,0.005
-1,-1,0.8,2,0.4,1,-1.176,1.078,-0.176,0.078,0.031,0.006
-1,-1,0.8,2,0.6,0,-2.567,0.908,-1.567,-0.092,2.456,0.008
-1,-1,0.8,2,0.6,1,-2.316,0.919,-1.316,-0.081,1.732,0.007
-1,-1,0.8,2,0.8,0,-2.687,0.89,-1.687,-0.11,2.846,0.012
-1,-1,0.8,2,0.8,1,-2.497,0.891,-1.497,-0.109,2.24,0.012
-1,-1,0.8,2,1,0,-2.907,0.898,-1.907,-0.102,3.636,0.01
-1,-1,0.8,2,1,1,2.22,0.777,3.22,-0.223,10.369,0.05
-1,-1,1.2,1,0,0,-1.002,0.539,-0.002,-0.461,0,0.212
-1,-1,1.2,1,0,1,0.102,0.482,1.102,-0.518,1.215,0.268
-1,-1,1.2,1,0.2,0,-1.189,0.505,-0.189,-0.495,0.036,0.245
-1,-1,1.2,1,0.2,1,0.032,0.599,1.032,-0.401,1.066,0.16
-1,-1,1.2,1,0.4,0,-1.302,0.472,-0.302,-0.528,0.091,0.278
-1,-1,1.2,1,0.4,1,-1.11,0.588,-0.11,-0.412,0.012,0.17
-1,-1,1.2,1,0.6,0,-1.395,0.438,-0.395,-0.562,0.156,0.315
-1,-1,1.2,1,0.6,1,-1.358,0.496,-0.358,-0.504,0.128,0.254
